App,SHA,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ConfigurationPrimitiveOrWrapperFieldTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/primitiveorwrapper/ConfigurationPrimitiveOrWrapperFieldTest.java,,impl/core/src/test/java/configuration/field/primitiveorwrapper/ConfigurationPrimitiveOrWrapperFieldTest.java,,9,6,0,0,0,0,4,0,0,0,0,0,0,0,,,4,0,0,0,7,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ConfigurationPrefixTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/prefix/ConfigurationPrefixTest.java,,impl/core/src/test/java/configuration/prefix/ConfigurationPrefixTest.java,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ConfigurationScopeTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/scope/ConfigurationScopeTest.java,,impl/core/src/test/java/configuration/scope/ConfigurationScopeTest.java,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,MessageContextTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/message/MessageContextTest.java,,impl/core/src/test/java/message/MessageContextTest.java,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,Tests.java,/root/clone/demoiselle/framework/impl/core/src/test/java/test/Tests.java,,impl/core/src/test/java/test/Tests.java,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ValidationTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/management/validation/ValidationTest.java,,impl/core/src/test/java/management/validation/ValidationTest.java,,4,1,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ManagementBootstrapTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/management/bootstrap/ManagementBootstrapTest.java,,impl/core/src/test/java/management/bootstrap/ManagementBootstrapTest.java,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ManagementTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/management/basic/ManagementTest.java,,impl/core/src/test/java/management/basic/ManagementTest.java,,9,2,0,0,0,0,5,0,0,1,0,0,0,0,,,1,0,0,0,8,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,NotificationTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/management/notification/NotificationTest.java,,impl/core/src/test/java/management/notification/NotificationTest.java,,4,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,AnnotationTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/management/annotation/AnnotationTest.java,,impl/core/src/test/java/management/annotation/AnnotationTest.java,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,1,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ExceptionInheritanceTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/exception/inheritance/ExceptionInheritanceTest.java,,impl/core/src/test/java/exception/inheritance/ExceptionInheritanceTest.java,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ExceptionHandlerTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/exception/basic/ExceptionHandlerTest.java,,impl/core/src/test/java/exception/basic/ExceptionHandlerTest.java,,8,6,0,0,0,0,4,0,0,0,0,0,0,0,,,1,0,1,0,6,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,CustomExceptionTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/exception/custom/CustomExceptionTest.java,,impl/core/src/test/java/exception/custom/CustomExceptionTest.java,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,MultiStrategyExceptionHandlerTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/exception/multistrategy/MultiStrategyExceptionHandlerTest.java,,impl/core/src/test/java/exception/multistrategy/MultiStrategyExceptionHandlerTest.java,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,TransactionWithCreatedStrategyTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/transaction/createdstrategy/TransactionWithCreatedStrategyTest.java,,impl/core/src/test/java/transaction/createdstrategy/TransactionWithCreatedStrategyTest.java,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,6,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,TransactionDefaultTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/transaction/defaultstrategy/TransactionDefaultTest.java,,impl/core/src/test/java/transaction/defaultstrategy/TransactionDefaultTest.java,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,6,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,TransactionRollbackTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/transaction/rollback/TransactionRollbackTest.java,,impl/core/src/test/java/transaction/rollback/TransactionRollbackTest.java,,6,3,0,0,0,0,3,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,DisabledAuthorizationTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/authorization/disable/DisabledAuthorizationTest.java,,impl/core/src/test/java/security/authorization/disable/DisabledAuthorizationTest.java,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,SelectedAuthorizerTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/authorization/selection/SelectedAuthorizerTest.java,,impl/core/src/test/java/security/authorization/selection/SelectedAuthorizerTest.java,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,UndefinedAuthorizerTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/authorization/undefined/UndefinedAuthorizerTest.java,,impl/core/src/test/java/security/authorization/undefined/UndefinedAuthorizerTest.java,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,CustomAuthorizerTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/authorization/custom/CustomAuthorizerTest.java,,impl/core/src/test/java/security/authorization/custom/CustomAuthorizerTest.java,,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ErrorAuthorizerTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/authorization/error/ErrorAuthorizerTest.java,,impl/core/src/test/java/security/authorization/error/ErrorAuthorizerTest.java,,5,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,AmbiguousAuthorizerTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/authorization/ambiguity/AmbiguousAuthorizerTest.java,,impl/core/src/test/java/security/authorization/ambiguity/AmbiguousAuthorizerTest.java,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,RequiredPermissionInterceptorTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/interceptor/requiredpermission/RequiredPermissionInterceptorTest.java,,impl/core/src/test/java/security/interceptor/requiredpermission/RequiredPermissionInterceptorTest.java,,8,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,5,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,RequiredPermissionInterceptorWithoutParamTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/interceptor/requiredpermission/RequiredPermissionInterceptorWithoutParamTest.java,,impl/core/src/test/java/security/interceptor/requiredpermission/RequiredPermissionInterceptorWithoutParamTest.java,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,RequiredPermissionInterceptorWithoutLoggedInTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/interceptor/requiredpermission/RequiredPermissionInterceptorWithoutLoggedInTest.java,,impl/core/src/test/java/security/interceptor/requiredpermission/RequiredPermissionInterceptorWithoutLoggedInTest.java,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,RequiredRoleInterceptorWithoutLoggedInTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/interceptor/requiredrole/RequiredRoleInterceptorWithoutLoggedInTest.java,,impl/core/src/test/java/security/interceptor/requiredrole/RequiredRoleInterceptorWithoutLoggedInTest.java,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,RequiredRoleInterceptorMultipleRoleTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/interceptor/requiredrole/RequiredRoleInterceptorMultipleRoleTest.java,,impl/core/src/test/java/security/interceptor/requiredrole/RequiredRoleInterceptorMultipleRoleTest.java,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,RequiredRoleInterceptorOneRoleTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/interceptor/requiredrole/RequiredRoleInterceptorOneRoleTest.java,,impl/core/src/test/java/security/interceptor/requiredrole/RequiredRoleInterceptorOneRoleTest.java,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,LoggedInInterceptorTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/interceptor/loggedin/LoggedInInterceptorTest.java,,impl/core/src/test/java/security/interceptor/loggedin/LoggedInInterceptorTest.java,,8,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,5,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,AcceptOrDenyCredentialsTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/athentication/credentials/AcceptOrDenyCredentialsTest.java,,impl/core/src/test/java/security/athentication/credentials/AcceptOrDenyCredentialsTest.java,,3,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,SelectedAuthenticatorTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/athentication/selection/SelectedAuthenticatorTest.java,,impl/core/src/test/java/security/athentication/selection/SelectedAuthenticatorTest.java,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,UndefinedAuthenticatorTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/athentication/undefined/UndefinedAuthenticatorTest.java,,impl/core/src/test/java/security/athentication/undefined/UndefinedAuthenticatorTest.java,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,CustomAuthenticatorTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/athentication/custom/CustomAuthenticatorTest.java,,impl/core/src/test/java/security/athentication/custom/CustomAuthenticatorTest.java,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,LoginErrorAuthenticatorTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/athentication/error/LoginErrorAuthenticatorTest.java,,impl/core/src/test/java/security/athentication/error/LoginErrorAuthenticatorTest.java,,3,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,LogoutErrorAuthenticatorTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/athentication/error/LogoutErrorAuthenticatorTest.java,,impl/core/src/test/java/security/athentication/error/LogoutErrorAuthenticatorTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,DisabledAuthenticationTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/athentication/disabled/DisabledAuthenticationTest.java,,impl/core/src/test/java/security/athentication/disabled/DisabledAuthenticationTest.java,,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,AmbiguousAuthenticatorTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/security/athentication/ambiguity/AmbiguousAuthenticatorTest.java,,impl/core/src/test/java/security/athentication/ambiguity/AmbiguousAuthenticatorTest.java,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,StaticContextTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/context/staticcontext/StaticContextTest.java,,impl/core/src/test/java/context/staticcontext/StaticContextTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,QualifiedBeansTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/util/beans/qualifier/QualifiedBeansTest.java,,impl/core/src/test/java/util/beans/qualifier/QualifiedBeansTest.java,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,AmbiguousBeansTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/util/beans/ambiguous/AmbiguousBeansTest.java,,impl/core/src/test/java/util/beans/ambiguous/AmbiguousBeansTest.java,,4,1,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,SimpleBeansTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/util/beans/simple/SimpleBeansTest.java,,impl/core/src/test/java/util/beans/simple/SimpleBeansTest.java,,5,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,4,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ExceptionsTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/util/exception/ExceptionsTest.java,,impl/core/src/test/java/util/exception/ExceptionsTest.java,,2,2,1,0,0,0,1,0,0,0,0,0,0,0,,,1,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ReflectionsTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/util/reflection/ReflectionsTest.java,,impl/core/src/test/java/util/reflection/ReflectionsTest.java,,3,3,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,StringsTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/util/string/StringsTest.java,,impl/core/src/test/java/util/string/StringsTest.java,,13,8,0,0,0,0,1,0,0,0,0,1,0,0,,,0,1,1,0,12,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ResourceBundleTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/util/resourcebundle/ResourceBundleTest.java,,impl/core/src/test/java/util/resourcebundle/ResourceBundleTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,PaginationContextBasicTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/pagination/PaginationContextBasicTest.java,,impl/core/src/test/java/pagination/PaginationContextBasicTest.java,,16,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,13,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,PaginationContextNullTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/pagination/PaginationContextNullTest.java,,impl/core/src/test/java/pagination/PaginationContextNullTest.java,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,PaginationBasicTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/pagination/PaginationBasicTest.java,,impl/core/src/test/java/pagination/PaginationBasicTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,LoggerTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/logger/LoggerTest.java,,impl/core/src/test/java/logger/LoggerTest.java,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ResourceBundleEmptyTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/resourcebundle/file/empty/ResourceBundleEmptyTest.java,,impl/core/src/test/java/resourcebundle/file/empty/ResourceBundleEmptyTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ResourceBundleCustomTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/resourcebundle/file/custom/ResourceBundleCustomTest.java,,impl/core/src/test/java/resourcebundle/file/custom/ResourceBundleCustomTest.java,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ResourceBundleFileNotExistTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/resourcebundle/file/notexist/ResourceBundleFileNotExistTest.java,,impl/core/src/test/java/resourcebundle/file/notexist/ResourceBundleFileNotExistTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ResourceBundleDefaultTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/resourcebundle/file/defaultfile/ResourceBundleDefaultTest.java,,impl/core/src/test/java/resourcebundle/file/defaultfile/ResourceBundleDefaultTest.java,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ResourceBundleWithParameterTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/resourcebundle/parameter/ResourceBundleWithParameterTest.java,,impl/core/src/test/java/resourcebundle/parameter/ResourceBundleWithParameterTest.java,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,6,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ShutdownWithPriorityTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/lifecycle/shutdown/priority/ShutdownWithPriorityTest.java,,impl/core/src/test/java/lifecycle/shutdown/priority/ShutdownWithPriorityTest.java,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ShutdownSimpleTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/lifecycle/shutdown/simple/ShutdownSimpleTest.java,,impl/core/src/test/java/lifecycle/shutdown/simple/ShutdownSimpleTest.java,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,StartupWithPriorityTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/lifecycle/startup/priority/StartupWithPriorityTest.java,,impl/core/src/test/java/lifecycle/startup/priority/StartupWithPriorityTest.java,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,StartupSimpleTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/lifecycle/startup/simple/StartupSimpleTest.java,,impl/core/src/test/java/lifecycle/startup/simple/StartupSimpleTest.java,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,HttpServletResponseProducerTest.java,/root/clone/demoiselle/framework/impl/extension/servlet/src/test/java/producer/response/HttpServletResponseProducerTest.java,,impl/extension/servlet/src/test/java/producer/response/HttpServletResponseProducerTest.java,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,,,0,0,1,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,HttpServletRequestProducerTest.java,/root/clone/demoiselle/framework/impl/extension/servlet/src/test/java/producer/request/HttpServletRequestProducerTest.java,,impl/extension/servlet/src/test/java/producer/request/HttpServletRequestProducerTest.java,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,,,0,0,1,0,1,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,Tests.java,/root/clone/demoiselle/framework/impl/extension/servlet/src/test/java/test/Tests.java,,impl/extension/servlet/src/test/java/test/Tests.java,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,ServletAuthenticatorTest.java,/root/clone/demoiselle/framework/impl/extension/servlet/src/test/java/security/authentication/form/ServletAuthenticatorTest.java,,impl/extension/servlet/src/test/java/security/authentication/form/ServletAuthenticatorTest.java,,5,0,0,0,0,0,4,0,4,0,0,0,0,0,,,0,0,1,0,4,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,Tests.java,/root/clone/demoiselle/framework/impl/extension/rest/src/test/java/test/Tests.java,,impl/extension/rest/src/test/java/test/Tests.java,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0
demoiselle/framework,5e27a63b7180541e983037939d77a798fa8b7e5a,BasicAuthenticationFilterTest.java,/root/clone/demoiselle/framework/impl/extension/rest/src/test/java/security/authentication/basic/BasicAuthenticationFilterTest.java,,impl/extension/rest/src/test/java/security/authentication/basic/BasicAuthenticationFilterTest.java,,3,1,0,0,0,0,2,0,2,0,0,0,0,0,,,0,0,1,0,2,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,TemplateTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/template/TemplateTest.java,,impl/core/src/test/java/template/TemplateTest.java,,8,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationResourceTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/resource/ConfigurationResourceTest.java,,impl/core/src/test/java/configuration/resource/ConfigurationResourceTest.java,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationBeanValidationFieldTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/beanvalidation/ConfigurationBeanValidationFieldTest.java,,impl/core/src/test/java/configuration/field/beanvalidation/ConfigurationBeanValidationFieldTest.java,,6,5,0,0,0,0,3,0,0,0,0,0,0,0,,,2,0,0,0,5,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationMapFieldTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/map/ConfigurationMapFieldTest.java,,impl/core/src/test/java/configuration/field/map/ConfigurationMapFieldTest.java,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationArrayFieldTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/array/ConfigurationArrayFieldTest.java,,impl/core/src/test/java/configuration/field/array/ConfigurationArrayFieldTest.java,,10,7,0,0,0,0,3,0,0,0,0,0,0,0,,,1,0,0,0,9,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationIgnoredFieldTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/ignored/ConfigurationIgnoredFieldTest.java,,impl/core/src/test/java/configuration/field/ignored/ConfigurationIgnoredFieldTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationNamedFieldTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/named/ConfigurationNamedFieldTest.java,,impl/core/src/test/java/configuration/field/named/ConfigurationNamedFieldTest.java,,5,4,0,0,0,0,1,0,0,0,0,0,0,0,,,1,0,0,0,4,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationEnumValueTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/enumeration/ConfigurationEnumValueTest.java,,impl/core/src/test/java/configuration/field/enumeration/ConfigurationEnumValueTest.java,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationCustomFieldTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/custom/ConfigurationCustomFieldTest.java,,impl/core/src/test/java/configuration/field/custom/ConfigurationCustomFieldTest.java,,3,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,2,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationClassFieldTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/clazz/ConfigurationClassFieldTest.java,,impl/core/src/test/java/configuration/field/clazz/ConfigurationClassFieldTest.java,,8,4,0,0,0,0,4,0,0,0,0,0,0,0,,,0,0,0,0,7,0
demoiselle/framework,7ba76e3d6d84b37ee0c3ee517bd345ed28d6414c,ConfigurationDefaultValueTest.java,/root/clone/demoiselle/framework/impl/core/src/test/java/configuration/field/defaultvalue/ConfigurationDefaultValueTest.java,,impl/core/src/test/java/configuration/field/defaultvalue/ConfigurationDefaultValueTest.java,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0
